CountryCode,Latitude,Longitude,Name,State
US,39.041724,-74.76872388,Stone Harbor,NJ
US,39.8299445,-75.011512,Stratford,NJ
US,39.19645486,-74.6606002,Strathmere,NJ
US,40.40260751,-74.22053851,Strathmore,NJ
US,40.8623985,-74.6267535,Succasunna-Kenvil,NJ
US,40.7194005,-74.351244,Summit,NJ
US,39.6644015,-74.16936723,Surf City,NJ
US,41.20847196,-74.60664893,Sussex,NJ
US,39.7488535,-75.30916301,Swedesboro,NJ
US,39.875513,-75.02591351,Tavistock,NJ
US,40.8871985,-74.0030325,Teaneck,NJ
US,40.91658613,-73.9438435,Tenafly,NJ
US,40.85794901,-74.06063452,Teterboro,NJ
US,40.271861,-74.0954345,Tinton Falls,NJ
US,39.9998,-74.1523515,Toms River,NJ
US,40.9045485,-74.2107395,Totowa,NJ
US,40.2230085,-74.7589385,Trenton,NJ
US,39.5976975,-74.3257415,Tuckerton,NJ
US,39.765064,-75.0576645,Turnersville,NJ
US,40.267607,-74.48789601,Twin Rivers,NJ
US,40.6961015,-74.2567405,Union,NJ
US,40.44332446,-74.16798649,Union Beach,NJ
US,40.76865101,-74.02483401,Union City,NJ
US,41.06523429,-74.0931996,Upper Saddle River,NJ
US,39.34606609,-74.48245136,Ventnor City,NJ
US,41.23746807,-74.47895151,Vernon Valley,NJ
US,40.838999,-74.23609051,Verona,NJ
US,40.87794905,-74.5442516,Victory Gardens,NJ
US,39.63863752,-74.96283104,Victory Lakes,NJ
US,39.0169105,-74.93321249,Villas,NJ
US,39.472415,-74.978517,Vineland,NJ
US,40.1551125,-74.324841,Vista Center,NJ
US,41.013502,-74.109919,Waldwick,NJ
US,40.852649,-74.10613651,Wallington,NJ
US,40.23681201,-74.02083152,Wanamassa,NJ
US,41.0410965,-74.2874655,Wanaque,NJ
US,39.78999999,-74.19309749,Waretown,NJ
US,40.760649,-74.97691499,Washington,NJ
US,40.98595799,-74.06175999,Washington Township,NJ
US,40.6422015,-74.4421965,Watchung,NJ
US,40.94854,-74.236599,Wayne,NJ
US,39.79141299,-75.14502047,Wenonah,NJ
US,40.1695565,-74.0360815,West Belmar,NJ
US,40.84689899,-74.27689149,West Caldwell,NJ
US,38.94136001,-74.92989751,West Cape May,NJ
US,40.2357105,-74.2845905,West Freehold,NJ
US,40.288511,-74.01788201,West Long Branch,NJ
US,41.10712884,-74.36029701,West Milford,NJ
US,40.78446108,-74.00706905,West New York,NJ
US,40.7958995,-74.2426405,West Orange,NJ
US,40.8897985,-74.1894885,West Paterson,NJ
US,39.00087849,-74.82398797,West Wildwood,NJ
US,40.6537515,-74.333793,Westfield,NJ
US,39.87591301,-75.13016052,Westville,NJ
US,40.9895075,-74.0252445,Westwood,NJ
US,40.89509898,-74.58050547,Wharton,NJ
US,40.191159,-74.687603,White Horse,NJ
US,40.6154445,-74.77156501,White House Station,NJ
US,40.924285,-74.5011505,White Meadow Lake,NJ
US,39.0398545,-74.8617795,Whitesboro-Burleigh,NJ
US,40.330908,-74.44419501,Whittingham,NJ
US,38.98752567,-74.81715805,Wildwood,NJ
US,38.9717481,-74.83776798,Wildwood Crest,NJ
US,39.6887095,-74.976677,Williamstown,NJ
US,40.8513495,-74.0841355,Wood-Ridge,NJ
US,39.227072,-74.7946955,Woodbine,NJ
US,40.554454,-74.2751405,Woodbridge,NJ
US,39.837663,-75.153071,Woodbury,NJ
US,39.81647401,-75.14392053,Woodbury Heights,NJ
US,41.032735,-74.05459599,Woodcliff Lake,NJ
US,39.917048,-75.09591801,Woodlynne,NJ
US,39.6501325,-75.32366551,Woodstown,NJ
US,39.9951503,-74.62343406,Wrightstown,NJ
US,40.9988685,-74.152635,Wyckoff,NJ
US,40.1799095,-74.66305199,Yardville-Groveville,NJ
US,40.308359,-74.3349415,Yorketown,NJ
US,35.0645165,-107.6166945,Acomita Lake,NM
US,35.653716,-106.0089655,Agua Fria,NM
US,34.409903,-107.513143,Alamo,NM
US,32.893961,-105.9381445,Alamogordo,NM
US,35.06818686,-106.6710791,Albuquerque,NM
US,36.0842675,-106.055518,Alcalde,NM
US,35.3878085,-106.4790775,Algodones,NM
US,36.4108735,-105.2612285,Angel Fire,NM
US,32.012977,-106.5993459,Anthony,NM
US,32.846528,-104.399648,Artesia,NM
US,36.8293805,-107.9878115,Aztec,NM
US,32.76320649,-108.1270165,Bayard,NM
US,36.8435055,-108.9911375,Beclabito,NM
US,34.70328848,-106.7820754,Belen,NM
US,35.310236,-106.5526645,Bernalillo,NM
US,35.0832325,-108.7939075,Black Rock,NM
US,36.708857,-107.9700435,Bloomfield,NM
US,32.820289,-105.960412,Boles Acres,NM
US,34.85429,-106.6896085,Bosque Farms,NM
US,35.7555065,-108.6529115,Brimhall Nizhoni,NM
US,35.5870235,-105.8504615,Canada de los Alamos,NM
US,34.383954,-103.31614,Cannon AFB,NM
US,33.541457,-105.5816685,Capitan,NM
US,32.44608929,-104.2269527,Carlsbad,NM
US,32.4514775,-104.216958,Carlsbad North,NM
US,35.07234,-106.4492625,Carnuel,NM
US,33.651001,-105.893988,Carrizozo,NM
US,34.57591452,-106.746378,Casa Colorada,NM
US,33.865392,-103.138314,Causey,NM
US,35.109867,-106.3733695,Cedar Crest,NM
US,35.1724955,-106.1330405,Cedar Grove,NM
US,36.8890935,-106.5837275,Chama,NM
US,36.1764125,-105.7420625,Chamisal,NM
US,32.0546225,-106.4528265,Chaparral,NM
US,34.89125249,-106.230694,Chilili,NM
US,35.998952,-105.926188,Chimayo,NM
US,35.816924,-105.911909,Chupadero,NM
US,35.5235495,-108.6084365,Church Rock,NM
US,36.5013755,-104.905062,Cimarron,NM
US,36.4417895,-103.1589955,Clayton,NM
US,32.95396401,-105.7174425,Cloudcroft,NM
US,34.453838,-103.174066,Clovis,NM
US,35.6100445,-106.3459555,Cochiti,NM
US,31.8135,-107.6308375,Columbus,NM
US,34.25002751,-105.596909,Corona,NM
US,35.239041,-106.6158315,Corrales,NM
US,35.689031,-108.151592,Crownpoint,NM
US,36.024439,-108.9848345,Crystal,NM
US,35.99303048,-106.0217745,Cuartelez,NM
US,36.0193925,-106.9633705,Cuba,NM
US,35.95690751,-105.8975225,Cundiyo,NM
US,35.86868303,-106.0069716,Cuyamungue,NM
US,32.256784,-107.734073,Deming,NM
US,36.76232148,-103.8348245,Des Moines,NM
US,33.19384044,-104.3580063,Dexter,NM
US,32.39582298,-106.8183444,Dona Ana,NM
US,33.9310145,-103.322479,Dora,NM
US,36.9244375,-106.9862465,Dulce,NM
US,36.5516975,-105.2556835,Eagle Nest,NM
US,35.062432,-106.185867,Edgewood,NM
US,34.7625785,-106.6405955,El Cerro-Monterey Park,NM
US,35.896201,-106.0914425,El Rancho,NM
US,35.95381749,-106.0124935,El Valle de Arroyo Seco,NM
US,35.519016,-105.928784,Eldorado at Santa Fe,NM
US,33.1848205,-107.223796,Elephant Butte,NM
US,33.94921955,-103.6492541,Elida,NM
US,35.1262445,-107.4196255,Encinal,NM
US,34.65183299,-105.4585535,Encino,NM
US,36.014049,-106.0494035,Espanola,NM
US,34.7688565,-106.0246855,Estancia,NM
US,32.4545265,-103.1925925,Eunice,NM
US,36.7590995,-108.17398,Farmington,NM
US,36.7981545,-108.0784025,Flora Vista,NM
US,34.2302385,-103.520171,Floyd,NM
US,36.84709798,-103.9183635,Folsom,NM
US,34.46956299,-104.234682,Fort Sumner,NM
US,35.394362,-105.952605,Galisteo,NM
US,35.530227,-108.679661,Gallup,NM
US,35.5908365,-105.7534975,Glorieta,NM
US,34.82150195,-103.3154894,Grady,NM
US,35.1500685,-107.855809,Grants,NM
US,36.59303851,-103.613479,Grenville,NM
US,33.1173685,-104.3253895,Hagerman,NM
US,32.63551895,-107.2513093,Hatch,NM
US,32.7565315,-103.1626845,Hobbs,NM
US,32.861239,-106.101461,Holloman AFB,NM
US,32.81534952,-104.7351066,Hope,NM
US,34.656102,-103.892044,House,NM
US,36.5256535,-108.0309735,Huerfano,NM
US,32.69815499,-108.127098,Hurley,NM
US,34.90834249,-106.692896,Isleta Village Proper,NM
US,35.89305651,-106.029908,Jaconita,NM
US,32.10845599,-103.1907,Jal,NM
US,34.602107,-106.759394,Jarales,NM
US,35.6075825,-106.737991,Jemez Pueblo,NM
US,35.7646475,-106.689163,Jemez Springs,NM
US,36.742096,-108.343984,Kirtland,NM
US,35.5825305,-106.106449,La Cienega,NM
US,36.10902,-106.9242965,La Jara,NM
US,32.970267,-105.9074565,La Luz,NM
US,35.9875455,-105.9899885,La Puebla,NM
US,35.0403,-107.405533,Laguna,NM
US,32.999248,-104.3638105,Lake Arthur,NM
US,34.56797,-104.3272335,Lake Sumner,NM
US,35.487236,-105.8772335,Lamy,NM
US,32.3307505,-106.7375665,Las Cruces,NM
US,35.593078,-105.210554,Las Vegas,NM
US,35.355396,-103.42829,Logan,NM
US,32.340968,-108.702381,Lordsburg,NM
US,35.891237,-106.2899195,Los Alamos,NM
US,35.4397615,-106.127445,Los Cerrillos,NM
US,34.736034,-106.752249,Los Chaves,NM
US,34.8112415,-106.7176665,Los Lunas,NM
US,35.16775,-106.6420475,Los Ranchos de Albuquerque,NM
US,34.69021048,-106.7691039,Los Trujillos-Gabaldon,NM
US,32.28618201,-104.09695,Loving,NM
US,32.9427175,-103.348738,Lovington,NM
US,35.40207001,-106.150547,Madrid,NM
US,34.1070145,-107.2246125,Magdalena,NM
US,34.643582,-106.358299,Manzano,NM
US,36.54106248,-104.5431204,Maxwell,NM
US,34.801737,-106.562953,Meadow Lake,NM
US,34.43097301,-103.629414,Melrose,NM
US,33.1618,-105.7652685,Mescalero,NM
US,32.281361,-106.7885515,Mesilla,NM
US,35.01136,-107.310985,Mesita,NM
US,32.1657,-106.686626,Mesquite,NM
US,35.189406,-107.8824945,Milan,NM
US,35.0011355,-106.035682,Moriarty,NM
US,35.77420301,-103.954369,Mosquero,NM
US,34.5203995,-106.243035,Mountainair,NM
US,36.250836,-107.722969,Nageezi,NM
US,35.781332,-108.800684,Nakaibito,NM
US,36.6568485,-108.219527,Napi HQ,NM
US,36.06407701,-108.679826,Naschitti,NM
US,35.90172042,-109.032171,Navajo,NM
US,36.728734,-108.421109,Nenahnezad,NM
US,36.2830875,-108.6978645,Newcomb,NM
US,35.0753949,-107.5574072,North Acomita Village,NM
US,35.169863,-106.6144185,North Valley,NM
US,36.69429001,-108.371785,Ojo Amarillo,NM
US,35.137895,-107.3566405,Paguate,NM
US,35.050901,-107.4728465,Paraje,NM
US,35.58105501,-105.6785725,Pecos,NM
US,35.571029,-106.3239495,Pena Blanca,NM
US,36.17168952,-105.6886995,Penasco,NM
US,34.8271335,-106.687021,Peralta,NM
US,36.19885349,-105.699023,Picuris Pueblo,NM
US,35.0015115,-108.3993495,Pinehill,NM
US,35.327626,-106.4199235,Placitas,NM
US,35.893168,-106.003527,Pojoaque,NM
US,35.650406,-106.639664,Ponderosa,NM
US,34.20351373,-103.3190282,Portales,NM
US,35.259327,-106.5668365,Pueblo of Sandia Village,NM
US,35.9423295,-107.621404,Pueblo Pintado,NM
US,36.717718,-105.58017,Questa,NM
US,32.484878,-106.9031385,Radium Springs,NM
US,35.143789,-108.489048,Ramah,NM
US,36.3627175,-105.5918965,Ranchos de Taos,NM
US,36.8817055,-104.4306405,Raton,NM
US,36.69889099,-105.4082775,Red River,NM
US,36.2023605,-106.947266,Regina,NM
US,33.70887448,-108.7614079,Reserve,NM
US,32.67141249,-107.073147,Rincon,NM
US,35.99914649,-105.886284,Rio Chiquito,NM
US,34.6456365,-106.710981,Rio Communities,NM
US,34.7337505,-106.675881,Rio Communities North,NM
US,35.82306052,-105.8964106,Rio en Medio,NM
US,36.19031102,-105.712489,Rio Lucio,NM
US,35.2951505,-106.614712,Rio Rancho,NM
US,35.6056975,-108.823857,Rock Springs,NM
US,33.3697265,-104.525223,Roswell,NM
US,35.94445999,-104.1975695,Roy,NM
US,33.3490125,-105.6469825,Ruidoso,NM
US,33.330739,-105.59444,Ruidoso Downs,NM
US,32.712685,-107.198956,Salem,NM
US,35.4360605,-106.4260425,San Felipe Pueblo,NM
US,35.90485499,-106.1080175,San Ildefonso Pueblo,NM
US,35.11578051,-103.323867,San Jon,NM
US,36.04934849,-106.0671245,San Juan,NM
US,35.560049,-106.778144,San Ysidro,NM
US,36.433273,-108.8633335,Sanostee,NM
US,35.3476045,-106.5096365,Santa Ana Pueblo,NM
US,32.77640699,-108.1512445,Santa Clara,NM
US,35.972072,-106.0876975,Santa Clara Pueblo,NM
US,35.993705,-106.037003,Santa Cruz,NM
US,35.6835485,-105.970453,Santa Fe,NM
US,34.943972,-104.663395,Santa Rosa,NM
US,31.8699175,-106.6468285,Santa Teresa,NM
US,35.51128351,-106.3624865,Santo Domingo Pueblo,NM
US,35.053867,-107.521564,Seama,NM
US,36.160285,-108.6801585,Sheep Springs,NM
US,36.7908995,-108.670257,Shiprock,NM
US,32.775386,-108.2512875,Silver City,NM
US,35.032602,-107.611366,Skyline-Ganipa,NM
US,34.06481,-106.8811215,Socorro,NM
US,35.9797575,-106.0290615,Sombrillo,NM
US,35.08143752,-106.679775,South Valley,NM
US,36.365919,-104.5866505,Springer,NM
US,31.83140834,-106.5849688,Sunland Park,NM
US,34.766304,-106.3043665,Tajique,NM
US,36.3743825,-105.580398,Taos,NM
US,36.462729,-105.5445075,Taos Pueblo,NM
US,36.592326,-105.447969,Taos Ski Valley,NM
US,33.25516999,-103.313423,Tatum,NM
US,35.758082,-105.9043,Tesuque,NM
US,34.38986999,-103.0474665,Texico,NM
US,35.4206285,-108.226362,Thoreau,NM
US,35.0874215,-106.372352,Tijeras,NM
US,32.638,-105.6595455,Timberon,NM
US,35.84195601,-108.734378,Tohatchi,NM
US,34.7354205,-106.7128295,Tome-Adelino,NM
US,35.7959455,-107.1971225,Torreon,NM
US,33.1363125,-107.2478415,Truth or Consequences,NM
US,35.6511125,-109.0288345,Tse Bonito,NM
US,35.15192453,-103.7067486,Tucumcari,NM
US,33.0839085,-106.014375,Tularosa,NM
US,35.6829075,-108.771376,Twin Lakes,NM
US,32.27474451,-106.7465575,University Park,NM
US,36.7297355,-108.3292145,Upper Fruitland,NM
US,36.19733051,-105.6747295,Vadito,NM
US,32.131271,-106.6476665,Vado,NM
US,34.793554,-106.692545,Valencia,NM
US,34.6039255,-105.21369,Vaughn,NM
US,32.68954654,-109.0029966,Virden,NM
US,36.00699099,-104.7001285,Wagon Mound,NM
US,35.8085235,-106.186444,White Rock,NM
US,32.379361,-106.4948805,White Sands,NM
US,34.59406501,-106.0351025,Willard,NM
US,33.11640996,-107.2898504,Williamsburg,NM
US,35.621335,-108.7810265,Yah-ta-hey,NM
US,35.523938,-106.7135935,Zia Pueblo,NM
US,35.074745,-108.838556,Zuni Pueblo,NM
US,40.64718499,-116.940879,Battle Mountain,NV
US,36.9702685,-116.6803295,Beatty,NV
US,36.0491,-115.4027955,Blue Diamond,NV
US,35.8441745,-114.898273,Boulder City,NV
US,36.720651,-114.119462,Bunkerville,NV
US,35.2958125,-114.8747165,Cal-Nev-Ari,NV
US,37.6090995,-114.5282295,Caliente,NV
US,40.718646,-116.110322,Carlin,NV
US,39.1678335,-119.6731175,Carson City,NV
US,39.7126845,-119.9603,Cold Springs,NV
US,39.2594335,-119.5139165,Dayton,NV
US,40.88791825,-115.7110877,Elko,NV
US,39.2734485,-114.8588845,Ely,NV
US,36.0026645,-115.193379,Enterprise,NV
US,39.4770835,-118.75926,Fallon,NV
US,39.4178195,-118.7110125,Fallon Station,NV
US,39.5893385,-119.1381525,Fernley,NV
US,38.87025152,-117.9085671,Gabbs,NV
US,38.9376675,-119.7201295,Gardnerville,NV
US,38.9015,-119.7260095,Gardnerville Ranchos,NV
US,40.6000545,-119.3891405,Gerlach-Empire,NV
US,35.82955551,-115.424219,Goodsprings,NV
US,38.52517801,-118.6228155,Hawthorne,NV
US,36.039212,-115.029095,Henderson,NV
US,39.232758,-119.90427,Incline Village-Crystal Bay,NV
US,39.0787695,-119.7814355,Indian Hills,NV
US,36.5743895,-115.72121,Indian Springs,NV
US,39.0515035,-119.6900145,Johnson Lane,NV
US,38.99100061,-119.891434,Kingsbury,NV
US,36.21756513,-115.2346014,Las Vegas,NV
US,35.1851045,-114.7125046,Laughlin,NV
US,39.6699065,-119.8124165,Lemmon Valley-Golden Valley,NV
US,40.17961943,-118.4709243,Lovelock,NV
US,41.96997805,-117.6054115,McDermitt,NV
US,39.39964401,-114.7739435,McGill,NV
US,36.815747,-114.0829419,Mesquite,NV
US,38.9566185,-119.753193,Minden,NV
US,36.7550035,-114.6561265,Moapa Town,NV
US,36.602151,-114.421831,Moapa Valley,NV
US,36.262293,-115.5617755,Mount Charleston,NV
US,36.25267802,-115.0459756,Nellis AFB,NV
US,39.828916,-119.3487255,Nixon,NV
US,36.2878335,-115.0827185,North Las Vegas,NV
US,41.916892,-116.182794,Owyhee,NV
US,36.20705731,-115.982435,Pahrump,NV
US,36.0848985,-115.117215,Paradise,NV
US,39.60429647,-119.872018,Reno,NV
US,35.8990215,-115.6521494,Sandy Valley,NV
US,38.9172165,-118.7670875,Schurz,NV
US,35.4844125,-114.898971,Searchlight,NV
US,39.3628255,-119.219346,Silver Springs,NV
US,38.8301295,-119.325141,Smith Valley,NV
US,39.634865,-119.6467435,Spanish Springs,NV
US,39.55582166,-119.7711099,Sparks,NV
US,40.754318,-115.572365,Spring Creek,NV
US,36.0927705,-115.261392,Spring Valley,NV
US,38.96836848,-119.944423,Stateline,NV
US,36.096061,-115.347811,Summerlin South,NV
US,39.612246,-119.756959,Sun Valley,NV
US,36.1867715,-115.0307635,Sunrise Manor,NV
US,39.953678,-119.6333275,Sutcliffe,NV
US,38.1231765,-117.238915,Tonopah,NV
US,39.5362475,-119.9170815,Verdi-Mogul,NV
US,39.6328125,-119.282809,Wadsworth,NV
US,41.112308,-114.953949,Wells,NV
US,40.7405685,-114.0782605,West Wendover,NV
US,36.097836,-115.0030835,Whitney,NV
US,36.13697151,-115.1150315,Winchester,NV
US,40.97040251,-117.701259,Winnemucca,NV
US,38.98526398,-119.1642174,Yerington,NV
US,39.001226,-119.9222855,Zephyr Cove-Round Hill Village,NV
US,41.7978925,-74.2279205,Accord,NY
US,43.81413102,-76.00986403,Adams,NY
US,43.8635735,-75.99002301,Adams Center,NY
US,42.10573549,-77.22096498,Addison,NY
US,42.22923801,-75.52216602,Afton,NY
US,41.097987,-74.0913975,Airmont,NY
US,43.015609,-78.489684,Akron,NY
US,42.6680835,-73.809177,Albany,NY
US,40.7719505,-73.64882299,Albertson,NY
US,43.2450685,-78.17997001,Albion,NY
US,42.89060901,-78.49499753,Alden,NY
US,42.901573,-78.25095299,Alexander,NY
US,44.33633749,-75.91929799,Alexandria Bay,NY
US,42.25412449,-77.79133499,Alfred,NY
US,42.09551798,-78.49130147,Allegany,NY
US,42.3190965,-77.73865049,Almond,NY
US,42.70374201,-74.03112301,Altamont,NY
US,43.511214,-76.001162,Altmar,NY
US,44.88699051,-73.65965301,Altona,NY
US,40.98199282,-72.12880275,Amagansett,NY
US,41.84962101,-73.55187301,Amenia,NY
US,42.83795599,-74.60157099,Ames,NY
US,40.67179999,-73.41311699,Amityville,NY
US,42.9456835,-74.1816205,Amsterdam,NY
US,42.18667801,-74.78468151,Andes,NY
US,42.15757549,-77.79554448,Andover,NY
US,42.30548849,-78.02110449,Angelica,NY
US,42.63651499,-79.02948347,Angola,NY
US,42.65245449,-79.04515998,Angola on the Lake,NY
US,44.19676348,-75.60706596,Antwerp,NY
US,42.07097399,-76.15689999,Apalachin,NY
US,40.941091,-72.6031835,Aquebogue,NY
US,42.5295945,-78.43622799,Arcade,NY
US,41.0140835,-73.83411751,Ardsley,NY
US,43.23725341,-73.49146184,Argyle,NY
US,42.39789013,-77.69744674,Arkport,NY
US,41.692343,-73.885279,Arlington,NY
US,41.133165,-73.7142005,Armonk,NY
US,40.932847,-73.37200198,Asharoken,NY
US,42.268219,-73.799677,Athens,NY
US,40.59034803,-73.73010655,Atlantic Beach,NY
US,42.86435249,-78.27751949,Attica,NY
US,44.450217,-73.67238701,Au Sable Forks,NY
US,42.9413415,-76.566172,Auburn,NY
US,42.75147749,-76.69808248,Aurora,NY
US,42.63658351,-73.53876651,Averill Park,NY
US,42.4063655,-77.42373251,Avoca,NY
US,42.91508,-77.7425895,Avon,NY
US,40.692499,-73.3237135,Babylon,NY
US,42.29780449,-75.47754799,Bainbridge,NY
US,40.97063921,-72.7411835,Baiting Hollow,NY
US,40.6629515,-73.6064725,Baldwin,NY
US,40.63392801,-73.59237203,Baldwin Harbor,NY
US,43.1612325,-76.323848,Baldwinsville,NY
US,43.01180899,-73.85358799,Ballston Spa,NY
US,41.528643,-74.02293449,Balmville,NY
US,41.1138955,-73.9787325,Bardonia,NY
US,43.32998156,-78.5519296,Barker,NY
US,43.27423351,-75.18718202,Barneveld,NY
US,40.60665301,-73.64427351,Barnum Island,NY
US,42.9993585,-78.173006,Batavia,NY
US,42.3360595,-77.30773551,Bath,NY
US,40.83384994,-73.69332388,Baxter Estates,NY
US,40.63570298,-73.66435596,Bay Park,NY
US,40.725705,-73.251569,Bay Shore,NY
US,40.74817,-73.0567225,Bayport,NY
US,40.90969801,-73.55767281,Bayville,NY
US,40.755154,-73.28937799,Baywood,NY
US,41.497521,-73.970432,Beacon,NY
US,41.4423335,-74.11609151,Beaverdam Lake-Salisbury Mills,NY
US,41.197387,-73.6374545,Bedford,NY
US,40.96192159,-73.06711057,Belle Terre,NY
US,40.72364348,-73.71573396,Bellerose,NY
US,40.72241317,-73.72293881,Bellerose Terrace,NY
US,40.6545515,-73.52052051,Bellmore,NY
US,40.753186,-72.94195049,Bellport,NY
US,42.2225925,-78.036327,Belmont,NY
US,42.16396551,-79.38664002,Bemus Point,NY
US,43.0840425,-77.939677,Bergen,NY
US,40.750299,-73.4764685,Bethpage,NY
US,42.1420605,-76.92995999,Big Flats,NY
US,42.168074,-76.8899635,Big Flats Airport,NY
US,42.785259,-78.61123649,Billington Heights,NY
US,42.099641,-75.902639,Binghamton,NY
US,44.005515,-75.8006415,Black River,NY
US,42.797108,-78.8316545,Blasdell,NY
US,41.070446,-73.9459815,Blauvelt,NY
US,42.9003435,-77.4179415,Bloomfield,NY
US,41.55561753,-74.44217556,Bloomingburg,NY
US,40.75593,-73.029705,Blue Point,NY
US,40.770106,-73.124348,Bohemia,NY
US,42.07128698,-78.16115697,Bolivar,NY
US,43.48204948,-75.32031347,Boonville,NY
US,44.7979515,-74.78446399,Brasher Falls-Winthrop,NY
US,40.780682,-73.23544,Brentwood,NY
US,43.2347545,-76.13751,Brewerton,NY
US,41.39887149,-73.61395498,Brewster,NY
US,41.42368849,-73.60634097,Brewster Hill,NY
US,41.149448,-73.828989,Briarcliff Manor,NY
US,40.93066019,-72.30580677,Bridgehampton,NY
US,43.15529349,-75.97443099,Bridgeport,NY
US,42.87718896,-75.24517043,Bridgewater,NY
US,43.1295005,-77.598751,Brighton,NY
US,40.716553,-73.26046899,Brightwaters,NY
US,41.55214302,-73.86977953,Brinckerhoff,NY
US,43.05853098,-74.19587597,Broadalbin,NY
US,43.21963303,-77.92183408,Brockport,NY
US,42.39110499,-79.44202948,Brocton,NY
US,40.87496844,-73.84955562,Bronx,NY
US,40.93764801,-73.82517752,Bronxville,NY
US,40.779834,-72.90198051,Brookhaven,NY
US,40.638446,-73.960132,Brooklyn,NY
US,40.812499,-73.56261951,Brookville,NY
US,44.00616851,-75.98583101,Brownville,NY
US,44.83124451,-74.51303802,Brushton,NY
US,41.26570649,-73.94002398,Buchanan,NY
US,42.9117575,-78.845757,Buffalo,NY
US,42.41644149,-76.84042948,Burdett,NY
US,44.90329348,-74.16960598,Burke,NY
US,42.304581,-74.003973,Cairo,NY
US,44.037444,-75.83624401,Calcium,NY
US,42.976681,-77.856244,Caledonia,NY
US,41.76596051,-75.05929502,Callicoon,NY
US,40.91193,-72.7293825,Calverton,NY
US,43.0281545,-73.381195,Cambridge,NY
US,43.34434649,-75.74844848,Camden,NY
US,43.03755397,-76.30874545,Camillus,NY
US,42.899984,-74.5694505,Canajoharie,NY
US,42.89164,-77.2634585,Canandaigua,NY
US,42.4634725,-77.777277,Canaseraga,NY
US,43.085394,-75.752724,Canastota,NY
US,42.22828499,-76.33674649,Candor,NY
US,42.26859,-77.60275851,Canisteo,NY
US,44.602817,-75.16008001,Canton,NY
US,44.12846802,-76.33113153,Cape Vincent,NY
US,40.75209998,-73.60992196,Carle Place,NY
US,41.412984,-73.6786015,Carmel Hamlet,NY
US,43.9902695,-75.5957995,Carthage,NY
US,42.34623902,-79.31669605,Cassadaga,NY
US,42.630268,-78.0514335,Castile,NY
US,42.53385101,-73.74341352,Castleton-on-Hudson,NY
US,43.88537599,-75.51658398,Castorland,NY
US,43.167556,-76.57281749,Cato,NY
US,42.211705,-73.8693295,Catskill,NY
US,42.328363,-78.869301,Cattaraugus,NY
US,42.91644397,-76.71866344,Cayuga,NY
US,42.46720396,-76.48061842,Cayuga Heights,NY
US,42.93434699,-75.84631449,Cazenovia,NY
US,40.62440348,-73.72432547,Cedarhurst,NY
US,42.105757,-79.2770775,Celoron,NY
US,40.803298,-72.796041,Center Moriches,NY
US,40.867682,-73.06532,Centereach,NY
US,40.8927475,-73.36201199,Centerport,NY
US,40.780431,-73.175246,Central Islip,NY
US,43.28358751,-76.14018451,Central Square,NY
US,41.328546,-74.1269175,Central Valley,NY
US,40.90514798,-73.51664715,Centre Island,NY
US,44.9865745,-73.4385735,Champlain,NY
US,41.1669035,-73.750709,Chappaqua,NY
US,44.92686799,-74.08218148,Chateaugay,NY
US,42.35571747,-73.60218546,Chatham,NY
US,44.07311397,-76.12758896,Chaumont,NY
US,42.907458,-78.7482025,Cheektowaga,NY
US,42.29583299,-79.10080499,Cherry Creek,NY
US,42.79822302,-74.74694854,Cherry Valley,NY
US,41.356697,-74.27302899,Chester,NY
US,41.0888955,-74.05193399,Chestnut Ridge,NY
US,43.04150099,-75.86711999,Chittenango,NY
US,43.10176199,-77.87643199,Churchville,NY
US,43.00896999,-78.62694549,Clarence Center,NY
US,43.08806898,-75.37246747,Clark Mills,NY
US,42.2319415,-73.72103851,Claverack-Red Mills,NY
US,44.234286,-76.0677785,Clayton,NY
US,42.98169001,-75.24776603,Clayville,NY
US,43.23892548,-75.88247447,Cleveland,NY
US,42.96558098,-77.13433797,Clifton Springs,NY
US,43.05087649,-75.37246348,Clinton,NY
US,41.6928615,-74.033437,Clintondale,NY
US,43.0835225,-76.87364149,Clyde,NY
US,42.67492151,-74.47735851,Cobleskill,NY
US,42.484318,-73.79730299,Coeymans,NY
US,42.49966251,-77.49951252,Cohocton,NY
US,42.7761775,-73.69541249,Cohoes,NY
US,43.24067952,-75.03999103,Cold Brook,NY
US,41.41896948,-73.95428296,Cold Spring,NY
US,40.860798,-73.4401155,Cold Spring Harbor,NY
US,42.71937751,-73.82826501,Colonie,NY
US,40.8489595,-73.262365,Commack,NY
US,41.149695,-73.93914349,Congers,NY
US,43.56237,-75.428001,Constableville,NY
US,43.25358501,-75.99014101,Constantia,NY
US,42.700171,-74.9208205,Cooperstown,NY
US,42.1364385,-73.573781,Copake Lake,NY
US,43.88892501,-75.67309352,Copenhagen,NY
US,40.6752945,-73.37864051,Copiague,NY
US,40.879434,-73.002437,Coram,NY
US,42.95755297,-78.40324945,Corfu,NY
US,43.24403001,-73.82985651,Corinth,NY
US,42.1481245,-77.050496,Corning,NY
US,41.43575101,-74.01002202,Cornwall on Hudson,NY
US,42.6000335,-76.1764295,Cortland,NY
US,42.5944025,-76.227149,Cortland West,NY
US,42.9133845,-73.804097,Country Knolls,NY
US,40.87899801,-73.50091653,Cove Neck,NY
US,42.35619001,-73.80511152,Coxsackie,NY
